((572, 331391))	280866	245681	199885	329214	349470	80352	236785	414768	306032	430625	379106	401857	86693	48195	367221	101821	359778	32508	77088	136865	75234	431502	197821	281432	373988	268374	86497	329217	8837	69523	432631	179840	430566	201329	66664	222315	418042	425499	264712	88057	244044	27582	115423	306800	228617	337543	435320	375284	80130	307187
((572, 200169))	189738	329217	123894	393143	268374	127723	329214	253382	349470	220456	433612	388926	452004	69523	351129	289174	329378	306032	426210	169259	414768	201329	307022	197821	48195	435320	349227	229784	77227	52212	75234	61469	306800	55888	222315	86538	19771	337543	392635	432631	351050	285107	228617	373988	272396	367221	281427	86693	172830	430625
((572, 425168))	136865	332739	401857	280866	329217	226400	61469	308225	436454	316627	77227	324776	401158	188324	349227	23739	27582	306800	66664	86693	280566	86497	207724	329214	172830	425499	452004	349470	267310	365982	48195	443776	80130	430625	451653	281427	393143	307022	85830	414768	435320	395754	210388	351050	359778	53753	86538	228617	402730	32508
((572, 408507))	19771	8837	244044	324776	375284	69523	306032	303812	393143	210388	307187	222315	443776	307022	66664	367221	220456	80130	172830	77088	169259	359778	85830	388926	77227	426210	329378	280866	226400	329217	115423	451653	435320	23739	86538	86693	430566	228617	332739	199885	365982	264712	268374	53753	329214	88057	308225	418042	307408	127723
((572, 443514))	75234	316627	169259	226400	171864	388926	451653	401158	351129	194402	30324	199885	329217	19771	115423	437611	213027	85830	188324	222315	349227	414768	88057	307187	443471	392635	373988	425499	432631	395754	80352	220456	77227	55888	375284	349470	127723	23739	319030	289174	86538	306032	280566	57588	281432	228617	426210	70567	8837	86497
((572, 88577))	123894	220456	8837	425499	236785	392635	280866	347815	199885	172830	303812	285107	329378	77088	82503	228617	436454	401857	226400	451653	197821	375284	55888	210388	253382	244044	85830	437611	433612	289174	88057	213027	165361	19771	319030	349470	307022	418042	66664	205851	53753	280566	264712	452004	349227	189738	316627	430566	23739	48195
((572, 400365))	80130	86497	268374	61469	329217	32508	264712	437611	85830	307408	289174	329214	70567	303812	189738	245681	194402	456431	307022	123894	8837	55888	171864	201329	226400	402730	88057	401158	101821	127723	207724	281427	373988	395754	213027	210388	401857	436454	359778	115423	329378	52212	205851	379106	349470	53753	393143	431502	23739	82503
((572, 203417))	272396	86538	367221	285107	306800	66664	80130	245681	69523	329378	207724	280866	115423	267310	53753	179840	435320	199885	8837	307022	213027	136865	264712	303812	359778	307408	48195	281427	82503	392635	32508	401158	172830	23739	229784	222315	101821	289174	344380	316627	19771	319030	220456	351050	86497	456431	281432	123894	430625	324776
((572, 379440))	53753	401857	280566	165361	264712	375284	430625	316627	430566	349227	245681	395754	418042	329214	379106	48195	23739	19771	337543	332739	437611	57588	425499	213027	436454	201329	272396	32508	169259	392635	136865	347815	308225	307187	393143	197821	307022	401158	443776	66664	297412	244044	236785	220456	281432	82503	123894	205851	307408	443471
((572, 372144))	80130	332739	77088	8837	392635	32508	136865	373988	264712	375284	401158	456431	244044	431502	188324	199885	226400	324776	85830	393143	229784	452004	433612	268374	365982	127723	303812	205851	319030	379106	329214	123894	425499	207724	245681	23739	228617	388926	426210	359778	307187	349227	367221	297412	344380	430625	395754	280566	75234	52212
((572, 262134))	337543	303812	245681	393143	210388	425499	8837	86693	281427	80130	80352	194402	169259	127723	414768	351050	329217	375284	307187	123894	367221	347815	329214	316627	52212	443471	30324	349227	329378	268374	392635	285107	27582	280566	23739	86497	308225	53753	324776	319030	205851	77088	179840	432631	136865	307408	77227	57588	351129	418042
((572, 358963))	347815	281432	213027	373988	264712	393143	306032	351050	19771	437611	244044	226400	205851	435320	395754	197821	401857	222315	324776	171864	401158	188324	349470	88057	433612	379106	23739	388926	392635	229784	8837	220456	66664	351129	426210	165361	451653	80352	349227	414768	418042	432631	77088	431502	53753	70567	306800	127723	452004	272396
((572, 173758))	329217	220456	88057	349227	165361	85830	307022	268374	431502	267310	77088	347815	456431	53753	303812	426210	222315	172830	8837	57588	27582	435320	344380	210388	52212	197821	306032	324776	395754	316627	430625	375284	189738	80352	388926	367221	281427	55888	75234	245681	351050	280566	171864	179840	430566	379106	414768	432631	70567	264712
((572, 429117))	77088	222315	324776	307408	82503	451653	432631	85830	136865	229784	319030	433612	414768	228617	351050	210388	329378	308225	245681	55888	194402	347815	123894	430566	52212	86497	30324	207724	86538	436454	53753	329214	19771	393143	189738	69523	220456	402730	77227	395754	165361	425499	23739	272396	201329	75234	388926	80352	205851	316627
((572, 388678))	367221	86538	165361	267310	452004	80352	280566	123894	169259	365982	281432	319030	324776	306800	349470	426210	226400	188324	329217	285107	205851	329214	82503	210388	402730	66664	433612	268374	392635	199885	379106	77227	201329	86693	86497	332739	171864	75234	401158	253382	307022	127723	373988	308225	443776	8837	430625	375284	85830	23739
((572, 381637))	418042	351050	115423	48195	229784	70567	77227	395754	359778	281427	329217	375284	55888	329214	401857	123894	253382	433612	297412	220456	272396	319030	19771	435320	443776	194402	316627	82503	228617	280566	285107	367221	213027	281432	456431	436454	57588	308225	347815	207724	236785	324776	136865	205851	388926	52212	197821	66664	77088	53753
((572, 382078))	75234	426210	395754	172830	61469	436454	245681	324776	452004	213027	402730	101821	351129	165361	70567	188324	435320	272396	430566	289174	264712	433612	332739	77227	199885	82503	337543	32508	401158	220456	226400	194402	303812	329378	365982	392635	80352	280866	307187	189738	281427	308225	388926	123894	347815	373988	316627	201329	456431	80130
((572, 340357))	436454	264712	77088	437611	205851	401158	337543	80130	189738	236785	23739	430625	30324	280866	388926	171864	431502	267310	27582	281432	82503	85830	123894	88057	86538	80352	172830	365982	127723	430566	48195	307187	308225	418042	379106	207724	443776	332739	324776	393143	303812	349227	253382	61469	329214	199885	165361	136865	86693	53753
((572, 453051))	244044	285107	66664	351050	201329	280566	253382	392635	245681	82503	77088	401857	367221	30324	308225	307408	86538	418042	85830	324776	197821	220456	165361	329378	136865	430625	189738	329217	379106	229784	344380	86497	207724	228617	188324	337543	194402	425499	456431	281427	349227	432631	57588	316627	213027	52212	347815	365982	402730	210388
((572, 392636))	82503	306032	307022	115423	85830	267310	8837	77227	189738	281432	430566	414768	401857	433612	169259	19771	349227	359778	101821	77088	136865	347815	207724	432631	205851	86538	172830	123894	86693	351050	165361	80130	272396	388926	289174	222315	426210	171864	213027	127723	379106	307408	285107	329378	210388	431502	365982	451653	307187	435320
((572, 185010))	349227	228617	329214	244044	199885	52212	86538	127723	388926	70567	281427	226400	430566	169259	264712	289174	306032	101821	229784	136865	171864	431502	329378	418042	85830	280866	430625	373988	351050	220456	194402	77227	306800	61469	351129	433612	207724	69523	432631	57588	267310	210388	197821	281432	307408	435320	307022	347815	80352	165361
((572, 419435))	19771	431502	244044	452004	319030	430625	77227	306032	280866	30324	289174	127723	443776	418042	367221	401857	307408	123894	395754	426210	86497	433612	307022	437611	443471	70567	236785	229784	253382	432631	207724	55888	306800	329378	80130	82503	285107	194402	349470	329214	32508	171864	272396	351129	268374	53753	57588	414768	359778	201329
((572, 2149))	430625	452004	55888	430566	179840	172830	319030	379106	229784	30324	375284	228617	347815	281432	23739	115423	329378	207724	418042	220456	123894	435320	306800	127723	307022	61469	57588	451653	306032	332739	52212	401857	367221	136865	165361	80352	82503	324776	32508	280866	388926	245681	359778	426210	205851	169259	443776	373988	303812	253382
((572, 372827))	351129	268374	402730	324776	267310	88057	349227	392635	199885	23739	229784	66664	432631	30324	359778	426210	197821	395754	123894	307022	401857	171864	52212	414768	19771	70567	210388	57588	373988	344380	189738	297412	82503	220456	388926	280866	77227	379106	86538	207724	307408	303812	306032	307187	27582	431502	430566	245681	281427	452004
((572, 406154))	189738	443471	201329	401158	245681	82503	86538	77227	329214	171864	88057	337543	425499	329217	319030	395754	229784	123894	75234	264712	253382	430625	199885	85830	430566	280866	431502	52212	70567	344380	375284	8837	86497	194402	213027	351129	281432	307187	401857	30324	281427	205851	307022	210388	69523	57588	436454	86693	347815	437611
((572, 138709))	8837	337543	308225	280566	329217	179840	392635	430625	437611	172830	32508	285107	297412	23739	436454	379106	61469	268374	30324	414768	452004	19771	66664	77088	194402	359778	281427	365982	171864	306032	201329	55888	388926	189738	351050	188324	367221	443776	228617	329214	70567	245681	418042	324776	426210	205851	435320	88057	432631	213027
((572, 356490))	171864	210388	52212	308225	401857	77088	222315	281427	179840	373988	169259	395754	75234	303812	344380	66664	82503	306032	351129	220456	443471	401158	199885	86497	337543	32508	452004	80130	57588	201329	375284	86538	297412	213027	349470	329378	418042	69523	48195	307022	172830	443776	264712	425499	347815	86693	451653	435320	8837	414768
((572, 305833))	425499	55888	179840	351050	61469	433612	436454	8837	349470	188324	281432	229784	402730	30324	236785	213027	85830	432631	329217	77088	316627	75234	319030	297412	443776	435320	80130	365982	332739	451653	207724	280866	379106	324776	359778	86497	88057	82503	210388	349227	189738	115423	443471	86538	66664	308225	123894	57588	86693	388926
((572, 431508))	245681	244044	77227	393143	75234	32508	189738	351050	171864	172830	48195	443776	82503	337543	264712	272396	280566	179840	222315	88057	30324	123894	359778	188324	55888	267310	316627	52212	253382	307187	373988	319030	349227	388926	165361	456431	280866	127723	332739	199885	307022	425499	101821	268374	375284	8837	57588	349470	433612	365982
((572, 189530))	222315	199885	253382	236785	426210	351129	418042	197821	393143	307022	82503	172830	88057	53753	433612	347815	220456	308225	115423	281427	319030	443471	169259	55888	210388	165361	32508	365982	23739	451653	80352	194402	127723	281432	85830	136865	456431	77088	414768	392635	307408	431502	388926	329217	344380	297412	332739	303812	267310	272396
((572, 386089))	8837	245681	48195	289174	436454	86693	395754	101821	199885	272396	201329	228617	379106	401158	329378	392635	425499	188324	431502	236785	280866	306032	220456	123894	329217	285107	297412	70567	402730	82503	306800	316627	88057	69523	307187	179840	344380	337543	388926	86538	127723	435320	319030	281427	308225	75234	347815	451653	443776	61469
((572, 378831))	236785	77088	19771	101821	55888	61469	8837	70567	210388	136865	80352	207724	280566	48195	430566	351129	452004	188324	401158	75234	280866	123894	379106	430625	80130	77227	253382	306032	351050	329378	436454	402730	194402	349227	324776	319030	201329	272396	115423	52212	172830	228617	86497	307187	197821	220456	308225	23739	165361	88057
((572, 19889))	365982	189738	222315	349227	426210	280866	53753	347815	88057	205851	66664	430566	281427	210388	307187	436454	307408	388926	188324	32508	8837	272396	425499	213027	367221	244044	395754	80130	30324	268374	165361	207724	115423	197821	393143	201329	226400	332739	435320	306032	437611	169259	77227	375284	70567	280566	443776	245681	194402	61469
((572, 53086))	281432	197821	375284	303812	351050	165361	53753	307187	329378	280866	205851	222315	332739	349227	57588	388926	19771	86693	268374	432631	272396	430625	80130	285107	280566	189738	435320	289174	307408	393143	436454	213027	210388	443471	306800	245681	32508	207724	194402	418042	236785	226400	86538	169259	431502	443776	297412	392635	329214	69523
((572, 372945))	379106	52212	402730	392635	280866	365982	426210	456431	136865	359778	414768	347815	201329	77088	306032	388926	329217	425499	115423	303812	171864	418042	165361	55888	229784	172830	344380	210388	307408	123894	253382	75234	27582	373988	437611	220456	443776	351129	264712	268374	351050	337543	8837	451653	267310	431502	349470	272396	213027	349227
((572, 431470))	23739	392635	324776	27582	431502	48195	19771	267310	226400	88057	75234	197821	179840	359778	222315	388926	443776	307408	70567	30324	69523	433612	401158	418042	210388	55888	329214	316627	82503	347815	77088	188324	349470	272396	101821	207724	430625	306800	337543	86497	86538	66664	8837	85830	332739	236785	329378	435320	280566	425499
((572, 231520))	80130	365982	86693	351129	414768	443471	432631	205851	69523	228617	337543	351050	172830	23739	425499	281427	308225	201329	86538	433612	379106	373988	280866	189738	426210	431502	194402	66664	8837	77088	281432	245681	303812	207724	229784	268374	443776	220456	165361	86497	307408	115423	349227	197821	401857	435320	401158	53753	359778	280566
((572, 90790))	272396	8837	213027	281427	264712	220456	443776	414768	136865	194402	451653	77088	344380	456431	77227	172830	307187	365982	392635	367221	210388	55888	306032	69523	426210	388926	297412	433612	66664	308225	61469	197821	402730	80352	329378	80130	179840	86538	165361	332739	289174	351129	349470	435320	443471	329217	75234	337543	349227	226400
((572, 149710))	52212	430566	19771	8837	308225	307408	329378	349470	82503	436454	319030	280866	80130	179840	451653	365982	86538	86497	253382	210388	201329	395754	426210	379106	281432	435320	48195	373988	289174	171864	53753	280566	349227	245681	115423	55888	443471	375284	207724	86693	236785	344380	165361	367221	69523	77088	425499	268374	337543	402730
((572, 401731))	393143	253382	379106	351129	433612	136865	86538	280866	430625	188324	268374	32508	281432	115423	452004	123894	307022	27582	401857	101821	23739	86497	171864	226400	435320	324776	443776	430566	70567	77088	179840	197821	264712	436454	307187	367221	194402	329214	456431	414768	281427	395754	236785	402730	61469	280566	329217	85830	432631	289174
